time_step,loc_rad,station_position,is_stopped,stop_id
1080,0.0000000000,1.0000000000,0,-1
1081,0.0000000000,1.0000000000,1,0
1082,0.0000000000,1.0000000000,1,0
1083,0.0000000000,1.0000000000,1,0
1084,0.0000000000,1.0000000000,1,0
1085,0.0029088821,1.0055555556,0,-1
1086,0.0058177642,1.0111111111,0,-1
1087,0.0087266463,1.0166666667,0,-1
1088,0.0116355283,1.0222222222,0,-1
1089,0.0145444104,1.0277777778,0,-1
1090,0.0174532925,1.0333333333,0,-1
1091,0.0203621746,1.0388888889,0,-1
1092,0.0232710567,1.0444444444,0,-1
1093,0.0261799388,1.0500000000,0,-1
1094,0.0290888209,1.0555555556,0,-1
1095,0.0319977030,1.0611111111,0,-1
1096,0.0349065850,1.0666666667,0,-1
1097,0.0378154671,1.0722222222,0,-1
1098,0.0407243492,1.0777777778,0,-1
1099,0.0436332313,1.0833333333,0,-1
1100,0.0465421134,1.0888888889,0,-1
1101,0.0494509955,1.0944444444,0,-1
1102,0.0523598776,1.1000000000,0,-1
1103,0.0552687596,1.1055555556,0,-1
1104,0.0581776417,1.1111111111,0,-1
1105,0.0610865238,1.1166666667,0,-1
1106,0.0639954059,1.1222222222,0,-1
1107,0.0669042880,1.1277777778,0,-1
1108,0.0698131701,1.1333333333,0,-1
1109,0.0727220522,1.1388888889,0,-1
1110,0.0756309343,1.1444444444,0,-1
1111,0.0785398163,1.1500000000,0,-1
1112,0.0814486984,1.1555555556,0,-1
1113,0.0843575805,1.1611111111,0,-1
1114,0.0872664626,1.1666666667,0,-1
1115,0.0901753447,1.1722222222,0,-1
1116,0.0930842268,1.1777777778,0,-1
1117,0.0959931089,1.1833333333,0,-1
1118,0.0989019909,1.1888888889,0,-1
1119,0.1018108730,1.1944444444,0,-1
1120,0.1047197551,1.2000000000,0,-1
1121,0.1076286372,1.2055555556,0,-1
1122,0.1105375193,1.2111111111,0,-1
1123,0.1134464014,1.2166666667,0,-1
1124,0.1163552835,1.2222222222,0,-1
1125,0.1192641656,1.2277777778,0,-1
1126,0.1221730476,1.2333333333,0,-1
1127,0.1250819297,1.2388888889,0,-1
1128,0.1279908118,1.2444444444,0,-1
1129,0.1308996939,1.2500000000,0,-1
1130,0.1338085760,1.2555555556,0,-1
1131,0.1367174581,1.2611111111,0,-1
1132,0.1396263402,1.2666666667,0,-1
1133,0.1425352222,1.2722222222,0,-1
1134,0.1454441043,1.2777777778,0,-1
1135,0.1483529864,1.2833333333,0,-1
1136,0.1512618685,1.2888888889,0,-1
